SalesID,OrderDate,CustomerID,ProductID,SalesPersonID,StoreID,Quantity,UnitPrice,DiscountPct,SalesAmount,PaymentMethod,Channel,Returned,DeliveryDays,CustomerRating
917,2025-02-14,1170,4,13,15,3,425.55,0,1276.65,Card,Online,No,8,2
918,2024-10-03,1428,135,26,1,8,129.1,20,826.24,UPI,Online,No,5,3
919,2024-06-19,1665,83,11,5,10,713.85,20,5710.8,UPI,Online,No,9,5
920,2023-09-15,1764,121,47,5,8,184.28,10,1326.82,Cash,Retail,Yes,6,4
921,2023-07-03,1319,39,45,7,8,72.3,0,578.4,Cash,Online,No,6,1
922,2023-03-04,1358,160,41,18,8,483.67,0,3869.36,Cash,Retail,Yes,4,3
923,2023-10-19,1639,110,50,13,10,588.87,10,5299.83,UPI,Online,Yes,10,2
924,2023-04-16,1577,188,7,5,4,238.39,10,858.2,NetBanking,Retail,No,10,4
925,2023-08-03,1093,44,40,5,1,631.02,5,599.47,Cash,Online,No,1,3
926,2023-03-21,1435,14,43,16,3,419.13,15,1068.78,UPI,Retail,Yes,4,5
927,2024-02-07,1319,97,34,11,7,570.87,10,3596.48,Card,Online,Yes,5,2
928,2025-05-10,1701,112,8,18,9,364.48,10,2952.29,NetBanking,Retail,Yes,1,3
929,2025-05-25,1631,120,36,7,6,588.22,5,3352.85,NetBanking,Retail,Yes,1,2
930,2024-03-28,1317,93,22,4,9,172.01,20,1238.47,UPI,Retail,Yes,10,3
931,2023-02-04,1044,166,45,9,5,520.51,15,2212.17,UPI,Online,Yes,8,5
932,2024-10-09,1106,117,3,12,8,155.54,20,995.46,Card,Online,Yes,3,1
933,2024-03-05,1321,31,7,18,1,365.83,0,365.83,UPI,Online,Yes,6,3
934,2024-12-27,1528,44,1,13,10,583.27,10,5249.43,NetBanking,Online,Yes,4,5
935,2023-06-01,1045,187,18,20,5,85.5,15,363.38,Cash,Retail,Yes,1,3
936,2023-10-08,1581,144,45,3,6,111.82,15,570.28,NetBanking,Online,Yes,2,2
937,2025-01-17,1785,23,11,1,3,267.65,0,802.95,Cash,Retail,No,2,2
938,2023-11-12,1317,175,4,13,4,602.98,5,2291.32,UPI,Online,No,3,5
939,2023-11-20,1204,106,12,10,4,671.51,10,2417.44,UPI,Retail,No,2,4
940,2023-12-30,1460,149,41,6,6,292.11,20,1402.13,Card,Retail,Yes,9,5
941,2023-08-04,1212,180,22,17,7,290.6,10,1830.78,UPI,Online,Yes,5,2
942,2024-04-23,1674,67,41,6,1,739.1,20,591.28,NetBanking,Online,No,10,3
943,2024-01-17,1330,145,45,4,7,533.48,0,3734.36,UPI,Online,Yes,7,4
944,2023-12-09,1313,87,11,15,2,165.95,10,298.71,Cash,Online,No,10,4
945,2024-08-30,1249,148,17,12,7,590.14,15,3511.33,UPI,Retail,No,5,1
946,2025-06-17,1792,60,18,19,9,104.13,15,796.59,NetBanking,Online,Yes,9,2
947,2023-11-04,1769,153,9,5,9,174.8,20,1258.56,UPI,Online,Yes,5,2
948,2025-03-31,1000,89,43,5,8,328.88,15,2236.38,Cash,Online,No,5,1
949,2023-07-09,1157,61,44,18,4,360.51,5,1369.94,UPI,Online,No,3,3
950,2023-04-13,1483,121,43,13,9,555.69,5,4751.15,NetBanking,Online,Yes,7,2
951,2023-11-22,1289,196,44,14,3,331.91,10,896.16,NetBanking,Online,No,8,5
952,2023-01-28,1377,57,24,11,10,158.96,5,1510.12,Card,Retail,Yes,4,2
953,2024-05-26,1095,49,22,13,1,184.76,15,157.05,Cash,Retail,Yes,5,3
954,2024-02-01,1183,173,11,13,8,47.16,15,320.69,Card,Retail,Yes,6,1
955,2024-11-02,1588,104,33,13,1,145.49,5,138.22,NetBanking,Online,No,7,4
956,2025-02-28,1618,14,29,17,5,351.49,0,1757.45,UPI,Retail,No,9,3
957,2023-04-25,1690,46,6,5,7,434.74,15,2586.7,Card,Retail,No,4,5
958,2025-04-12,1288,158,3,4,8,359.21,15,2442.63,NetBanking,Retail,No,1,5
959,2024-12-03,1785,95,2,18,5,352.05,10,1584.23,UPI,Online,No,6,4
960,2023-01-18,1610,115,8,12,6,252.19,0,1513.14,Card,Retail,Yes,3,1
961,2024-07-01,1441,25,18,12,3,586.89,15,1496.57,NetBanking,Online,No,1,1
962,2023-12-01,1391,96,33,3,1,134.47,0,134.47,UPI,Retail,No,7,1
963,2023-07-08,1443,192,8,7,5,582.84,0,2914.2,UPI,Retail,Yes,1,3
964,2024-08-10,1281,122,48,6,4,613.36,15,2085.42,UPI,Online,No,3,3
965,2023-10-07,1672,2,9,9,7,181.57,15,1080.34,UPI,Retail,No,2,2
966,2023-08-19,1294,5,47,20,6,192.43,20,923.66,NetBanking,Retail,No,9,4
967,2024-05-02,1354,143,29,5,1,287.5,10,258.75,NetBanking,Retail,Yes,9,2
968,2024-11-20,1080,100,41,16,5,334.29,20,1337.16,UPI,Online,Yes,9,3
969,2023-11-08,1030,75,10,20,6,372.17,15,1898.07,Cash,Retail,No,7,1
970,2025-02-08,1384,73,35,5,9,600.36,5,5133.08,NetBanking,Online,Yes,7,2
971,2023-08-05,1785,29,50,13,10,245.69,5,2334.05,NetBanking,Retail,Yes,7,5
972,2023-10-13,1514,82,35,18,6,511.62,10,2762.75,NetBanking,Online,No,8,4
973,2023-10-21,1409,116,19,1,3,740.65,5,2110.85,UPI,Retail,Yes,2,4
974,2024-08-17,1193,168,41,1,7,779.91,15,4640.46,Cash,Online,Yes,10,5
975,2025-01-19,1170,105,37,16,1,273.52,5,259.84,Card,Retail,Yes,10,4
976,2024-07-19,1468,131,24,8,4,683.24,5,2596.31,Cash,Retail,Yes,6,2
977,2023-10-28,1470,17,16,20,1,181.47,15,154.25,NetBanking,Online,Yes,8,5
978,2024-10-18,1250,29,30,3,10,673.54,5,6398.63,Card,Online,No,9,4
979,2025-06-01,1733,99,35,4,2,630.77,10,1135.39,Card,Retail,No,1,3
980,2025-04-11,1644,102,42,15,1,303.43,20,242.74,NetBanking,Online,Yes,3,3
981,2025-02-15,1422,149,43,11,2,583.16,10,1049.69,Cash,Online,No,4,3
982,2023-04-10,1770,85,16,9,2,377.43,15,641.63,UPI,Retail,No,6,4
983,2024-12-17,1779,67,9,5,10,234.73,0,2347.3,UPI,Online,Yes,6,5
984,2024-01-07,1581,183,41,10,5,259.2,5,1231.2,NetBanking,Retail,No,3,2
985,2023-05-31,1652,156,15,1,5,690.14,10,3105.63,Cash,Retail,Yes,10,1
986,2023-09-23,1415,94,31,20,9,601.46,20,4330.51,Cash,Retail,Yes,10,5
987,2023-11-18,1663,134,11,17,6,314.82,15,1605.58,NetBanking,Online,No,7,1
988,2024-11-15,1229,17,10,9,6,195.36,5,1113.55,Card,Online,No,8,4
989,2024-08-06,1233,164,48,7,1,675.18,20,540.14,UPI,Online,No,2,3
990,2024-06-03,1759,18,35,3,5,451.56,20,1806.24,Card,Retail,Yes,4,3
991,2025-03-27,1233,190,45,15,3,557.97,5,1590.21,Cash,Online,No,9,3
992,2023-04-04,1135,191,34,10,4,592.0,0,2368.0,Card,Online,Yes,4,5
993,2025-02-18,1800,149,4,11,8,382.13,20,2445.63,Card,Online,No,2,4
994,2023-03-27,1220,122,39,16,4,97.9,20,313.28,UPI,Online,No,2,4
995,2025-03-07,1773,165,30,1,4,479.37,20,1533.98,UPI,Retail,No,8,2
996,2023-12-03,1270,130,35,8,8,421.08,10,3031.78,UPI,Retail,No,8,1
997,2025-02-13,1481,47,32,6,8,25.08,20,160.51,Cash,Online,No,5,1
998,2025-06-01,1187,114,13,4,6,517.55,20,2484.24,Cash,Online,No,9,3
999,2023-11-24,1624,197,14,19,9,388.06,10,3143.29,Cash,Retail,Yes,4,4
1000,2025-03-15,1333,44,34,16,3,495.9,5,1413.31,NetBanking,Retail,Yes,5,4
1001,2025-05-26,1744,78,23,11,6,133.09,10,718.69,NetBanking,Retail,No,10,4
1002,2025-02-19,1056,107,27,12,1,614.53,15,522.35,Cash,Retail,No,1,2
1003,2023-08-02,1024,170,21,14,5,249.94,10,1124.73,NetBanking,Retail,Yes,4,5
1004,2024-05-30,1164,113,21,16,5,103.33,5,490.82,NetBanking,Online,No,8,2
1005,2023-10-14,1057,156,41,11,10,312.51,0,3125.1,UPI,Retail,No,5,1
1006,2024-04-28,1155,35,10,19,2,273.15,15,464.35,UPI,Online,Yes,8,2
1007,2023-12-02,1570,147,34,10,9,614.97,10,4981.26,Card,Online,Yes,6,3
1008,2025-03-02,1233,115,30,12,4,163.63,15,556.34,UPI,Online,No,5,5
1009,2025-02-04,1437,6,26,16,3,112.97,15,288.07,Card,Online,No,1,5
1010,2024-03-23,1551,9,32,10,9,701.0,10,5678.1,UPI,Online,Yes,10,1
1011,2024-07-25,1089,200,37,15,2,434.77,20,695.63,Cash,Online,No,5,4
1012,2024-04-07,1186,190,42,19,3,527.35,0,1582.05,UPI,Retail,No,1,4
1013,2024-08-11,1019,76,1,8,1,506.48,15,430.51,UPI,Retail,Yes,5,2
1014,2024-08-21,1788,173,37,12,6,435.24,5,2480.87,Cash,Online,Yes,4,3
1015,2023-07-05,1798,26,9,18,1,436.07,0,436.07,UPI,Online,No,6,2
1016,2024-11-04,1277,54,15,7,4,256.29,15,871.39,UPI,Online,Yes,8,1
1017,2025-05-04,1389,97,4,15,1,366.28,5,347.97,NetBanking,Retail,Yes,4,4
1018,2024-08-27,1592,32,47,17,2,776.01,20,1241.62,Card,Online,Yes,2,4
1019,2025-01-28,1425,155,13,7,6,604.75,10,3265.65,Card,Retail,No,5,5
1020,2023-04-25,1409,117,7,12,1,25.66,15,21.81,UPI,Retail,Yes,7,3
1021,2023-08-23,1482,180,2,9,2,527.34,15,896.48,UPI,Online,Yes,4,2
1022,2024-08-01,1711,3,31,2,3,424.53,5,1209.91,Card,Online,No,6,5
1023,2024-02-29,1155,41,48,6,7,154.49,20,865.14,UPI,Online,Yes,1,4
1024,2023-07-28,1636,79,21,1,7,507.74,10,3198.76,Card,Retail,Yes,8,1
1025,2025-01-22,1780,37,39,17,7,56.27,15,334.81,Cash,Online,Yes,1,3
1026,2023-08-17,1487,24,30,14,7,790.79,0,5535.53,NetBanking,Online,Yes,5,4
1027,2024-04-25,1374,66,40,4,3,271.84,20,652.42,NetBanking,Retail,Yes,3,2
1028,2024-06-11,1761,34,7,13,3,195.93,0,587.79,UPI,Online,Yes,4,3
1029,2023-07-09,1684,187,38,17,5,276.33,15,1174.4,UPI,Online,No,7,3
1030,2024-11-08,1765,38,25,2,10,594.4,0,5944.0,Cash,Online,Yes,3,1
1031,2025-05-05,1585,61,31,16,3,329.48,0,988.44,UPI,Online,No,8,2
1032,2024-04-09,1762,160,18,17,5,445.79,0,2228.95,UPI,Retail,Yes,5,3
1033,2025-04-06,1684,125,22,17,9,375.93,0,3383.37,UPI,Online,No,7,1
1034,2024-07-10,1113,33,8,18,2,197.16,15,335.17,UPI,Online,No,5,4
1035,2024-03-22,1186,142,26,17,2,773.71,20,1237.94,Cash,Online,Yes,1,2
1036,2025-01-21,1576,191,34,17,6,429.95,5,2450.71,Card,Retail,Yes,9,2
1037,2024-01-19,1231,41,49,5,2,550.71,20,881.14,NetBanking,Online,No,1,4
1038,2023-10-31,1479,100,21,5,9,778.17,15,5953.0,UPI,Online,Yes,5,5
1039,2024-11-15,1608,80,5,2,4,739.98,20,2367.94,NetBanking,Online,Yes,8,2
1040,2025-02-21,1400,63,38,7,7,633.32,15,3768.25,Cash,Retail,Yes,4,3
1041,2023-05-24,1688,103,10,7,2,586.26,20,938.02,NetBanking,Online,No,6,1
1042,2024-10-14,1790,31,41,20,9,262.71,0,2364.39,NetBanking,Online,No,5,1
1043,2024-07-08,1772,191,47,11,10,374.41,0,3744.1,UPI,Online,No,5,1
1044,2024-10-03,1776,120,19,8,7,476.28,15,2833.87,Card,Online,No,4,4
1045,2025-05-06,1788,180,18,9,7,348.91,0,2442.37,UPI,Retail,No,5,3
1046,2023-03-27,1248,4,38,16,2,576.21,15,979.56,Cash,Retail,No,2,4
1047,2024-07-28,1683,156,25,2,10,313.14,20,2505.12,Card,Online,Yes,2,2
1048,2024-01-05,1735,149,48,2,10,349.03,15,2966.75,UPI,Retail,No,10,5
1049,2023-02-08,1221,103,37,6,7,541.87,0,3793.09,Card,Retail,Yes,5,4
1050,2025-04-01,1367,8,44,12,8,682.56,10,4914.43,UPI,Online,No,8,1
1051,2023-11-29,1214,118,36,18,5,619.52,5,2942.72,UPI,Retail,No,3,4
1052,2025-05-27,1757,23,15,11,6,294.41,20,1413.17,UPI,Online,Yes,7,3
1053,2024-09-28,1271,128,46,16,3,610.12,5,1738.84,UPI,Retail,No,6,2
1054,2023-06-22,1317,83,33,18,1,106.95,20,85.56,UPI,Online,No,10,1
1055,2023-07-23,1269,24,10,11,2,575.1,15,977.67,UPI,Retail,Yes,7,1
1056,2025-05-15,1331,189,15,15,5,498.47,0,2492.35,Card,Online,Yes,5,1
1057,2024-05-21,1450,58,42,7,4,211.37,5,803.21,Cash,Online,No,4,1
1058,2025-05-28,1569,157,36,19,8,673.59,15,4580.41,Cash,Retail,Yes,9,5
1059,2024-02-14,1764,161,17,12,10,713.11,15,6061.44,UPI,Retail,No,6,2
1060,2023-11-24,1329,139,45,8,6,80.09,5,456.51,Cash,Online,No,9,3
1061,2023-04-18,1229,155,30,9,4,581.68,20,1861.38,Card,Retail,No,8,5
1062,2024-03-22,1572,17,42,2,3,37.25,15,94.99,UPI,Retail,Yes,2,3
1063,2023-03-08,1730,185,39,16,5,464.41,0,2322.05,NetBanking,Online,No,4,4
1064,2023-11-14,1520,138,27,5,5,277.82,20,1111.28,UPI,Online,Yes,6,5
1065,2023-05-03,1423,199,47,6,2,498.8,20,798.08,Cash,Online,Yes,3,1
1066,2024-10-26,1413,127,37,13,2,278.8,0,557.6,NetBanking,Retail,No,3,3
1067,2023-07-07,1258,25,32,3,5,297.02,15,1262.33,Cash,Retail,No,4,2
1068,2023-12-26,1536,166,17,1,2,284.98,0,569.96,Card,Online,No,2,2
1069,2023-01-02,1313,136,2,19,1,23.64,15,20.09,UPI,Online,Yes,4,5
1070,2024-05-25,1099,47,44,5,9,190.33,10,1541.67,UPI,Online,No,3,5
1071,2023-06-02,1123,114,20,10,1,505.22,20,404.18,Card,Retail,Yes,10,5
1072,2023-06-21,1627,26,22,15,8,170.66,5,1297.02,NetBanking,Retail,Yes,9,1
1073,2023-12-13,1192,64,26,2,6,130.28,15,664.43,UPI,Online,No,10,1
1074,2025-05-18,1539,134,37,19,2,537.54,10,967.57,NetBanking,Online,No,6,2
1075,2024-04-03,1413,196,28,13,4,248.51,15,844.93,Card,Retail,Yes,8,1
1076,2023-11-26,1509,144,50,10,8,495.54,10,3567.89,Card,Online,Yes,2,3
1077,2024-08-24,1756,192,4,18,10,443.37,10,3990.33,Card,Online,No,7,2
1078,2023-12-27,1756,138,33,17,1,662.52,15,563.14,Cash,Retail,Yes,4,1
1079,2024-04-13,1731,48,14,16,4,575.68,0,2302.72,Cash,Online,Yes,7,2
1080,2024-12-06,1675,30,22,6,5,23.7,5,112.57,NetBanking,Online,No,7,1
1081,2023-06-09,1432,37,44,19,10,212.02,10,1908.18,UPI,Online,No,7,1
1082,2024-03-01,1797,106,32,9,7,236.91,5,1575.45,Card,Retail,Yes,8,2
1083,2024-11-09,1118,177,11,16,4,75.01,0,300.04,Card,Online,No,3,3
1084,2024-11-28,1291,184,37,9,7,242.15,10,1525.55,Card,Online,No,4,1
1085,2024-07-22,1480,128,31,4,4,119.15,0,476.6,Card,Online,Yes,7,2
1086,2023-03-27,1379,196,29,5,2,208.57,20,333.71,NetBanking,Online,Yes,4,3
1087,2023-02-14,1256,146,12,12,1,759.9,10,683.91,NetBanking,Online,Yes,7,4
1088,2023-06-06,1642,75,13,11,9,69.65,5,595.51,NetBanking,Online,No,2,2
1089,2024-09-08,1560,136,21,2,5,454.35,5,2158.16,Card,Online,No,9,5
1090,2023-01-18,1379,159,3,5,3,584.78,10,1578.91,Card,Online,Yes,7,1
1091,2024-07-30,1229,15,49,2,7,619.58,0,4337.06,Card,Online,No,10,4
1092,2023-10-17,1699,176,32,20,10,321.68,5,3055.96,UPI,Retail,No,8,2
1093,2024-04-10,1652,138,47,6,6,194.6,10,1050.84,NetBanking,Retail,Yes,6,1
1094,2024-03-18,1727,77,35,8,3,53.19,15,135.63,NetBanking,Online,No,4,4
1095,2024-03-07,1397,107,30,12,8,592.09,15,4026.21,UPI,Retail,No,3,5
1096,2023-07-30,1199,63,47,20,4,575.82,20,1842.62,UPI,Retail,No,6,3
1097,2023-08-07,1667,101,29,10,3,386.78,20,928.27,NetBanking,Online,Yes,4,3
1098,2024-07-18,1184,41,29,1,7,750.96,15,4468.21,Cash,Retail,Yes,5,5
1099,2025-02-26,1154,40,27,11,7,468.55,5,3115.86,NetBanking,Online,Yes,8,3
1100,2024-09-17,1692,196,7,3,10,433.86,0,4338.6,Card,Online,Yes,1,3
1101,2025-05-23,1207,24,48,5,6,746.62,10,4031.75,Cash,Retail,Yes,6,5
1102,2023-11-20,1296,150,20,4,8,390.57,5,2968.33,Cash,Online,Yes,7,1
1103,2024-06-29,1643,159,31,9,7,143.46,20,803.38,Cash,Online,Yes,8,1
1104,2025-02-12,1388,11,31,6,3,706.58,15,1801.78,Card,Retail,No,10,5
1105,2023-07-06,1352,115,22,3,1,776.83,20,621.46,UPI,Online,Yes,3,5
1106,2023-11-04,1684,174,13,11,7,735.08,0,5145.56,UPI,Online,No,10,4
1107,2023-01-17,1373,160,17,7,10,345.84,5,3285.48,UPI,Online,No,6,2
1108,2023-02-23,1459,167,28,11,4,566.4,10,2039.04,Card,Retail,No,2,3
1109,2024-07-18,1010,9,48,19,3,700.19,20,1680.46,Card,Retail,No,4,4
1110,2024-01-25,1713,100,25,11,1,562.32,10,506.09,UPI,Retail,No,6,2
1111,2023-12-21,1288,185,18,3,5,450.86,15,1916.16,NetBanking,Online,No,9,1
1112,2023-01-24,1382,33,5,5,2,209.51,5,398.07,Cash,Online,Yes,1,1
1113,2025-01-24,1641,88,30,11,10,74.9,20,599.2,Card,Online,Yes,3,2
1114,2025-02-02,1003,21,28,8,3,91.53,0,274.59,Cash,Online,Yes,7,3
1115,2024-10-02,1725,136,32,20,4,391.31,5,1486.98,Cash,Retail,No,10,1
1116,2024-03-29,1202,48,17,5,9,24.92,5,213.07,Cash,Online,Yes,4,2
1117,2025-05-18,1303,83,39,14,4,146.69,20,469.41,UPI,Online,No,5,3
1118,2025-01-23,1288,62,49,6,9,25.45,10,206.14,Card,Online,Yes,8,3
1119,2025-01-20,1081,16,44,15,10,609.41,15,5179.98,Card,Online,No,10,3
1120,2024-12-15,1582,175,17,11,10,548.99,0,5489.9,NetBanking,Retail,No,6,4
1121,2023-11-04,1233,196,38,6,8,264.51,5,2010.28,Card,Retail,No,8,4
1122,2023-11-29,1463,104,10,5,8,697.57,15,4743.48,NetBanking,Retail,Yes,3,3
1123,2024-01-26,1444,162,43,6,3,331.55,0,994.65,Cash,Online,Yes,2,1
1124,2024-02-05,1022,121,32,13,3,231.29,5,659.18,Cash,Retail,No,4,2
1125,2024-05-13,1499,156,43,2,8,357.63,5,2717.99,UPI,Online,Yes,6,4
1126,2024-09-14,1221,75,27,16,3,203.42,15,518.72,Card,Retail,Yes,6,3
1127,2024-12-01,1132,159,34,10,7,497.07,20,2783.59,UPI,Retail,Yes,6,5
1128,2024-04-29,1252,17,14,11,1,368.72,15,313.41,Cash,Retail,No,5,5
1129,2023-12-15,1329,148,41,19,6,564.7,5,3218.79,Cash,Online,Yes,8,5
1130,2024-04-26,1393,5,49,5,6,418.55,0,2511.3,UPI,Online,No,8,5
1131,2025-01-15,1788,69,18,5,2,370.6,5,704.14,UPI,Online,No,4,2
1132,2024-10-10,1494,1,36,5,6,297.81,20,1429.49,UPI,Retail,No,6,5
1133,2024-07-03,1619,52,8,10,4,767.03,20,2454.5,Card,Online,No,4,4
1134,2024-03-09,1147,180,19,1,1,252.58,5,239.95,Card,Retail,Yes,6,4
1135,2025-03-05,1160,38,39,15,8,508.19,20,3252.42,UPI,Online,No,8,3
1136,2023-07-22,1600,181,9,11,10,373.6,5,3549.2,Card,Online,Yes,6,5
1137,2024-05-03,1563,95,2,14,3,265.91,15,678.07,UPI,Retail,Yes,6,5
1138,2025-05-06,1579,195,49,19,1,522.02,10,469.82,Card,Online,Yes,8,1
1139,2023-03-11,1730,36,16,3,3,99.76,5,284.32,UPI,Retail,No,2,4
1140,2023-12-18,1063,193,34,14,2,404.12,20,646.59,NetBanking,Online,Yes,4,4
1141,2023-06-12,1660,30,44,18,5,197.37,0,986.85,Card,Online,Yes,8,1
1142,2023-02-13,1512,57,21,11,4,760.97,5,2891.69,NetBanking,Retail,Yes,9,3
1143,2024-05-19,1204,7,38,2,7,449.02,0,3143.14,Cash,Online,No,1,3
1144,2024-12-19,1168,21,26,7,10,707.68,20,5661.44,Cash,Online,No,5,5
1145,2024-01-19,1772,131,39,9,7,144.69,5,962.19,UPI,Online,No,5,4
1146,2023-05-03,1617,167,42,17,5,372.29,15,1582.23,NetBanking,Online,Yes,2,1
1147,2024-02-01,1753,28,48,10,4,176.11,20,563.55,Cash,Retail,No,8,1
1148,2024-10-25,1222,161,33,1,4,462.14,10,1663.7,UPI,Online,Yes,3,3
1149,2023-07-31,1400,128,39,6,7,581.58,15,3460.4,NetBanking,Retail,No,4,1
1150,2024-09-23,1051,28,1,9,1,685.09,20,548.07,Card,Retail,No,7,5
1151,2023-06-13,1433,25,48,12,1,307.08,5,291.73,Card,Retail,No,1,3
1152,2025-02-27,1467,9,14,4,2,255.6,10,460.08,Card,Retail,Yes,1,1
1153,2023-03-30,1711,186,36,9,4,375.09,20,1200.29,UPI,Online,No,2,2
1154,2023-08-09,1038,17,32,14,7,548.86,0,3842.02,NetBanking,Retail,Yes,1,5
1155,2023-02-15,1726,169,19,16,2,768.35,10,1383.03,Cash,Retail,Yes,5,2
1156,2023-08-29,1576,177,28,18,8,652.08,0,5216.64,NetBanking,Online,Yes,5,3
1157,2023-04-01,1557,154,11,12,6,375.88,15,1916.99,UPI,Online,No,6,4
1158,2023-06-28,1785,149,19,5,7,310.25,10,1954.58,NetBanking,Retail,No,7,1
1159,2024-09-08,1660,65,30,15,3,279.59,10,754.89,Cash,Online,No,9,2
1160,2024-09-05,1587,88,9,7,9,513.5,5,4390.43,NetBanking,Online,No,2,5
1161,2024-07-11,1260,11,36,6,9,100.98,0,908.82,Cash,Retail,No,2,3
1162,2025-01-19,1672,96,26,8,9,750.8,20,5405.76,UPI,Retail,Yes,4,4
1163,2023-06-09,1110,178,32,5,4,578.64,20,1851.65,Card,Retail,Yes,7,3
1164,2025-04-25,1024,54,2,1,9,517.83,5,4427.45,UPI,Online,Yes,3,1
1165,2023-03-10,1366,65,43,13,8,761.79,15,5180.17,Card,Retail,No,7,3
1166,2023-08-02,1650,78,40,19,7,503.02,15,2992.97,Card,Retail,Yes,8,3
1167,2023-12-26,1770,8,35,4,5,566.49,15,2407.58,NetBanking,Retail,No,1,4
1168,2023-02-09,1094,125,6,8,2,390.4,20,624.64,Card,Retail,No,6,2
1169,2024-09-10,1795,121,46,15,1,271.84,20,217.47,Cash,Retail,Yes,1,2
1170,2024-08-30,1070,173,33,6,1,749.72,15,637.26,NetBanking,Retail,No,9,1
1171,2023-09-17,1178,150,29,10,2,564.61,15,959.84,Cash,Online,No,10,3
1172,2024-03-12,1203,29,31,16,3,775.48,0,2326.44,Cash,Online,No,3,4
1173,2023-02-14,1505,78,15,15,3,194.27,20,466.25,Card,Online,Yes,3,2
1174,2025-01-28,1375,155,45,14,10,38.47,15,327.0,Card,Retail,Yes,7,4
1175,2023-02-04,1068,72,5,3,7,454.68,15,2705.35,UPI,Retail,No,7,5
1176,2023-09-07,1584,36,12,7,2,38.81,0,77.62,NetBanking,Retail,No,8,1
1177,2025-03-19,1573,169,3,8,3,474.05,0,1422.15,Cash,Online,No,3,4
1178,2023-01-12,1115,96,34,9,1,417.95,0,417.95,Card,Retail,Yes,6,2
1179,2025-05-31,1489,123,31,7,4,167.16,15,568.34,Card,Online,No,9,5
1180,2025-05-29,1148,19,49,3,3,540.32,20,1296.77,NetBanking,Online,Yes,4,4
1181,2025-05-09,1416,161,4,14,6,751.33,10,4057.18,Card,Retail,No,1,2
1182,2024-11-18,1230,186,48,5,6,324.81,20,1559.09,NetBanking,Retail,Yes,4,5
1183,2024-06-17,1614,74,2,14,8,623.02,15,4236.54,Card,Online,Yes,1,3
1184,2023-10-12,1310,101,35,20,5,382.32,10,1720.44,UPI,Retail,No,9,4
1185,2024-01-31,1613,194,43,19,10,562.29,20,4498.32,Cash,Retail,No,2,4
1186,2023-12-17,1257,137,41,9,9,500.77,0,4506.93,UPI,Retail,Yes,6,3
1187,2023-09-03,1196,145,22,17,4,291.84,10,1050.62,NetBanking,Retail,No,10,4
1188,2024-11-16,1788,169,45,10,4,619.28,5,2353.26,Cash,Retail,No,4,4
1189,2024-08-18,1653,134,16,7,3,111.42,10,300.83,UPI,Online,No,6,2
1190,2024-02-06,1550,124,22,5,5,747.34,15,3176.2,UPI,Online,No,2,4
1191,2025-04-12,1260,141,32,15,7,22.55,5,149.96,UPI,Retail,Yes,5,1
1192,2024-03-13,1447,161,25,11,8,484.31,15,3293.31,Card,Online,Yes,2,3
1193,2025-02-17,1110,14,36,18,1,680.8,10,612.72,UPI,Online,Yes,7,2
1194,2023-02-10,1345,170,40,9,10,66.71,0,667.1,UPI,Retail,Yes,4,2
1195,2024-09-25,1362,155,16,5,10,606.35,20,4850.8,Card,Retail,Yes,3,4
1196,2023-07-28,1093,139,37,20,10,33.6,5,319.2,UPI,Retail,Yes,2,2
1197,2025-05-15,1169,105,12,8,4,208.78,20,668.1,UPI,Online,Yes,4,3
1198,2024-03-21,1218,149,15,4,10,682.68,15,5802.78,Card,Retail,No,8,2
1199,2025-01-26,1554,99,49,9,10,605.54,0,6055.4,Cash,Retail,No,9,3
1200,2023-11-26,1452,6,39,7,8,415.9,15,2828.12,UPI,Online,Yes,10,4
1201,2023-06-22,1414,104,18,8,4,189.98,10,683.93,UPI,Online,No,10,4
1202,2023-01-25,1463,176,46,1,10,210.38,0,2103.8,NetBanking,Retail,No,7,1
1203,2024-05-17,1447,112,17,12,8,729.17,0,5833.36,Cash,Retail,No,5,4
1204,2023-06-11,1613,44,34,7,4,685.84,20,2194.69,Card,Retail,No,1,2
1205,2023-04-03,1051,182,17,3,3,92.05,20,220.92,UPI,Retail,Yes,5,2
1206,2025-05-29,1234,112,27,10,5,699.39,5,3322.1,Cash,Online,Yes,2,5
1207,2023-02-23,1433,147,11,8,3,244.83,15,624.32,Card,Online,Yes,2,1
1208,2023-10-03,1566,46,49,12,9,116.83,15,893.75,Cash,Online,Yes,4,1
1209,2023-11-30,1512,44,33,2,5,420.33,0,2101.65,NetBanking,Online,Yes,1,4
1210,2023-06-09,1587,34,18,15,4,692.12,10,2491.63,Cash,Retail,Yes,2,2
1211,2023-06-15,1386,164,9,1,10,608.52,0,6085.2,UPI,Retail,No,7,5
1212,2024-07-08,1662,186,34,12,7,713.26,15,4243.9,NetBanking,Retail,No,3,5
1213,2025-05-28,1075,128,39,12,3,647.77,5,1846.14,UPI,Online,No,7,4
1214,2023-11-03,1768,96,2,7,1,265.35,5,252.08,NetBanking,Online,No,10,2
1215,2024-10-26,1232,78,29,9,7,210.7,0,1474.9,NetBanking,Retail,No,8,3
1216,2023-07-29,1251,119,10,4,3,344.32,0,1032.96,UPI,Retail,Yes,6,4
1217,2024-01-31,1363,168,33,18,7,80.94,10,509.92,NetBanking,Online,No,2,3
1218,2023-12-06,1011,50,7,5,5,739.15,5,3510.96,UPI,Online,Yes,9,2
